archive_asset_id,archive_run_id,acquisition_state,content_state,extraction_state,formal_use_state,evidence_grade,redistribution_scope,raw_local_path,extracted_local_path,target_table,replacement_source,next_action,revalidation_required
WEB-0054,20260816_research_archive_v1,NOT_ACQUIRED,NOT_ACQUIRED,FAILED,EXCLUDED,D,private_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,WEB-0384,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0055,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0056,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0057,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0058,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0059,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0060,20260816_research_archive_v1,ACQUIRED,STRUCTURED_DATA,EXTRACTED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0060_PDF_link_annotation_/original.html,02_提取正文/WEB-0060/content.json,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0061,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,B,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0062,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0063,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0064,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0065,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0066,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0067,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0068,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0069,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0070,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0071,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0072,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,portfolio_scenario | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0073,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0073_3._美国财政部年报（1940，圣路易斯联储_FRASER_档案）：1911–1932_年白银年均价格表，1929_年_53.3_美分、1932/original.pdf,,company_overseas_exposure | country_event | portfolio_scenario | case_evidence | historical_crisis_event,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0074,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0075,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_policy_year | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0076,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0077,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0078,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0079,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0080,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | country_event | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0081,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0082,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0083,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0084,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0085,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | asset_monthly_return | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0086,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0087,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0088,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0089,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0090,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,source_registry | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0091,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0092,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,shared,,,asset_monthly_return | portfolio_scenario,,由资料负责人合法登录、采购或申请授权；不得自动绕过。,0
WEB-0093,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0094,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0095,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0096,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0097,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0098,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0098_XLSX_entry_xl_worksheets_sheet4.xml/original.html,02_提取正文/WEB-0098/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0099,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,05_全球周期与历史危机/外部原件/WEB-0099_3._U.S._Department_of_the_Treasury（美国财政部），《Exchange_Stabilization_Fund_–/original.html,02_提取正文/WEB-0099/content.json,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0100,20260816_research_archive_v1,NOT_ACQUIRED,NOT_ACQUIRED,FAILED,CORE,A,shared,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,WEB-0101,补充权威替代来源；无法取得时删除相应字段和结论承诺。,1
WEB-0101,20260816_research_archive_v1,ACQUIRED,MIXED_CONTENT,EXTRACTED,CORE,A,shared,06_黄金美元与储备配置/外部原件/WEB-0101_XLSX_entry_xl_worksheets_sheet2.xml/original.html,02_提取正文/WEB-0101/content.json,asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0102,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0103,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,EXCLUDED,D,private_only,08_企业案例与公开披露/外部原件/WEB-0103_公开年报/original.pdf,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,补充权威替代来源；无法取得时删除相应字段和结论承诺。,0
WEB-0104,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0105,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0106,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0107,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0108,20260816_research_archive_v1,ACQUIRED,DOWNLOAD_LANDING,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0108_上海市委金融办，2025-03/original.html,02_提取正文/WEB-0108/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0109,20260816_research_archive_v1,ACQUIRED,NARRATIVE_CONTENT,EXTRACTED,CORE,A,shared,08_企业案例与公开披露/外部原件/WEB-0109_上海金融局，2025/original.html,02_提取正文/WEB-0109/content.json,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,人工复核关键字段与source_locator；通过后映射至正式source_registry。,1
WEB-0110,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0111,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0112,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0113,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0114,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0115,20260816_research_archive_v1,ACQUIRED,DOCUMENT_LOCAL,NOT_REQUIRED,SUPPLEMENT,B,shared,06_黄金美元与储备配置/外部原件/WEB-0115_缺失论文PDF官方开放CDN恢复候选/original.pdf,,asset_monthly_return | portfolio_scenario,,按项目用途复核；不足以单独支持核心结论。,1
WEB-0116,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0117,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,country_monthly_risk | country_policy_year | country_event | case_evidence,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0118,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0119,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,C,metadata_only,,,company_overseas_exposure | country_event | asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0120,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0121,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0122,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | portfolio_scenario,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
WEB-0123,20260816_research_archive_v1,NOT_APPLICABLE,NOT_ACQUIRED,FAILED,EXCLUDED,D,metadata_only,,,asset_monthly_return | case_evidence | historical_crisis_event | global_cycle_month,,仅保留元数据；正式分析改用许可允许的权威替代源。,0
